-0.09990152 -0.06335563 0.05834888
-0.11750400 -0.07687073 0.03217238
-0.12923484 -0.07639254 0.01636436
-0.13467116 -0.06293154 0.02345902
-0.13908722 -0.05126803 0.04028280
-0.14717586 -0.03943705 0.05718778
-0.15640849 -0.01814015 0.07513822
-0.16428595 0.01142032 0.09569454
-0.16921148 0.04718614 0.11130061
-0.16254959 0.08718774 0.12102500
-0.14077231 0.13544429 0.13114701
-0.11022799 0.18256669 0.14304055
-0.07678052 0.21699400 0.14637383
-0.04871341 0.23618904 0.13802524
-0.02767728 0.23870036 0.12258985
-0.01028973 0.23035962 0.09330125
0.00459321 0.22178498 0.04897542
0.01798823 0.21835428 -0.00252148
0.02971901 0.21902899 -0.05078992
0.04040734 0.21489141 -0.08577783
0.04860643 0.19133415 -0.10844371
0.05497695 0.16078776 -0.12355151
0.05980886 0.12229274 -0.13162085
0.05713742 0.06770514 -0.13984787
0.04615259 0.00043161 -0.15365605
0.03357271 -0.06353180 -0.16289166
0.01770548 -0.12207138 -0.16107709
0.00357280 -0.18091555 -0.14924936
-0.00332365 -0.23270977 -0.12810139
0.00170440 -0.26842398 -0.09669051
0.01928400 -0.28419018 -0.05227137
0.04770532 -0.27203847 0.00130622
0.07904829 -0.24530945 0.04592548
0.11150072 -0.21157556 0.07782393
0.13811048 -0.18287495 0.10918174
0.14994945 -0.16861842 0.13609269
0.15174156 -0.16245968 0.15039047
0.14524357 -0.14836764 0.15784448
0.13029770 -0.13761666 0.15981570
0.11250602 -0.13218719 0.15207253
0.10370907 -0.11010522 0.14212647
0.10705777 -0.06680558 0.13921143
0.11444253 -0.01050571 0.14130668
0.11546025 0.04607214 0.13743023
0.10156645 0.08709128 0.11900933
0.07280151 0.10188904 0.08908001
0.03120174 0.09185183 0.04738524
-0.02291001 0.05250435 -0.00720263
-0.08404663 -0.00784891 -0.06897753
-0.14339359 -0.06842295 -0.12710249
-0.19090181 -0.10920293 -0.18052137
-0.22134068 -0.12983341 -0.23494691
-0.23843754 -0.12891257 -0.29122369
-0.24501205 -0.11377852 -0.34454204
-0.25583807 -0.10084885 -0.38363158
-0.28194779 -0.09731593 -0.39884721
-0.31872688 -0.09820309 -0.39025907
-0.36139943 -0.09583338 -0.36900086
-0.40163559 -0.09000514 -0.33114115
-0.43431299 -0.08449540 -0.27939627
-0.45074795 -0.07278858 -0.22453711
-0.45087156 -0.05009901 -0.17302023
-0.43538068 -0.01760373 -0.13167502
-0.40206419 0.02379454 -0.09800005
-0.36060480 0.06103089 -0.06517981
-0.31129306 0.09264389 -0.03178838
-0.26322284 0.11458812 -0.00336460
-0.21617311 0.12736132 0.01891517
-0.17798503 0.13261882 0.03601405
-0.15107525 0.13318259 0.05523627
-0.13498460 0.12986931 0.08145569
-0.12601311 0.12314087 0.11203935
-0.12021423 0.11657619 0.13941637
-0.11803939 0.10602715 0.15354794
-0.11970870 0.08796600 0.15128849
-0.11883146 0.06254243 0.13474371
-0.11852833 0.02423753 0.10743680
-0.12214848 -0.02360270 0.07151782
-0.12701328 -0.07740597 0.02884218
-0.13310300 -0.13552418 -0.02227988
-0.14361811 -0.18839011 -0.06905938
-0.15195404 -0.22715990 -0.10861938
-0.14348744 -0.24006300 -0.14249725
-0.12131026 -0.22859673 -0.17431825
-0.08839354 -0.19119621 -0.20572556
-0.05438200 -0.13717030 -0.23163976
-0.02797463 -0.07845914 -0.24751109
-0.02011539 -0.02834236 -0.24980601
-0.02584648 0.01296808 -0.24306710
-0.03640431 0.04236476 -0.23440856
-0.05249349 0.06118636 -0.22022430
-0.07290006 0.07991389 -0.19097615
-0.08822395 0.10457947 -0.15116327
-0.10385853 0.12823572 -0.10817865
-0.11403968 0.14923289 -0.07312641
-0.12286980 0.15812655 -0.04603608
-0.13199851 0.16010081 -0.02016527
-0.14000270 0.16186843 0.00674621
-0.15054907 0.15384760 0.03395324
-0.16400704 0.13749985 0.06357522
-0.18050061 0.11113724 0.09689304
-0.20321451 0.07671129 0.13498926
-0.21905029 0.04815884 0.17367790
-0.21956002 0.02769273 0.20974769
-0.19837332 0.02855782 0.24002956
-0.16303569 0.04786693 0.25117819
-0.12478361 0.07488612 0.24653134
-0.08532938 0.10814768 0.22937135
-0.04890272 0.12357722 0.19032586
-0.02119236 0.10878306 0.13368232
0.00012992 0.07374929 0.07391821
0.01858548 0.02812949 0.02541018
0.04214858 -0.01716775 -0.00387140
0.06812504 -0.05430347 -0.01354643
0.09410980 -0.07781663 -0.00604435
0.12126613 -0.09259113 0.00527162
0.15312815 -0.09762381 0.01563184
0.18662042 -0.11119347 0.02193748
0.21696455 -0.14170853 0.02412105
0.23862564 -0.18127781 0.02037141
0.25627952 -0.22636948 0.02024292
0.27857397 -0.25960531 0.02330189
0.31004453 -0.27204723 0.02652150
0.35383035 -0.26947994 0.02141060
0.40685024 -0.24858094 0.00730469
0.45906200 -0.20894741 -0.00864733
0.50173426 -0.15391973 -0.02111768
0.52972352 -0.09648892 -0.02989041
0.54222357 -0.04696558 -0.03647226
0.54231062 -0.01273044 -0.04249828
0.53062638 -0.00027765 -0.05560680
0.50568466 -0.01430767 -0.07698617
0.47161893 -0.04805957 -0.09102451
0.42415567 -0.08493226 -0.08341544
0.37118005 -0.11307864 -0.05344186
0.31940131 -0.12049451 0.00066239
0.27209716 -0.10110280 0.07141267
0.23263978 -0.05543786 0.14464655
0.20158284 -0.00364456 0.20887571
0.16729834 0.02893457 0.25713647
0.12227538 0.01771095 0.28938810
0.06895662 -0.03383468 0.29372810
0.01057695 -0.09724843 0.28049998
-0.04903252 -0.14854538 0.25632515
-0.09299265 -0.16533677 0.23436338
-0.11663442 -0.14417023 0.21515866
-0.11826495 -0.09801157 0.18352531
-0.10481094 -0.03991045 0.13034135
-0.08516748 0.02599803 0.07076664
-0.06620731 0.08435861 0.01839847
-0.05237869 0.12257156 -0.03023690
-0.04971066 0.13218705 -0.08203142
-0.05730475 0.11444228 -0.12911009
-0.07107468 0.07515537 -0.16796405
-0.08472798 0.03131163 -0.19312560
-0.09586240 -0.00892065 -0.19970929
-0.09616840 -0.03005606 -0.18200007
-0.08351467 -0.03588046 -0.15093798
-0.06458264 -0.02662869 -0.11687339
-0.04108802 -0.01001725 -0.08591177
-0.00955337 0.01649111 -0.05564584
0.02362247 0.04327833 -0.02284851
0.05123522 0.05430015 0.00300854
0.07021904 0.05617481 0.01484398
0.08313376 0.05092092 0.00944779
0.09093532 0.04119545 -0.00113464
0.09288559 0.02941961 -0.00988418
0.09312076 0.02289776 -0.01193632
0.09568760 0.02695670 -0.00921976
0.09757838 0.04082286 -0.00923706
0.10400441 0.06368524 -0.00897811
0.11091912 0.08881545 -0.00076469
0.10546540 0.10262505 0.01388746
0.07946577 0.09971097 0.02876326
0.03515112 0.07421878 0.03549636
-0.02670620 0.03014826 0.03555141
-0.09584856 -0.02091993 0.03473090
-0.16109109 -0.06330106 0.03428968
-0.21157647 -0.08036785 0.04107635
-0.23640995 -0.06988103 0.04422743
-0.23591237 -0.04193010 0.03855479
-0.22049445 -0.00542991 0.03077788
-0.20197243 0.03262420 0.01892240
-0.19000976 0.05512453 0.00082318
-0.18399403 0.06227636 -0.01912445
-0.18065114 0.06230600 -0.04475990
-0.18210798 0.05488412 -0.07468113
-0.18299593 0.04712946 -0.10336461
-0.17577096 0.04616636 -0.12599650
-0.15661501 0.05885816 -0.14140270
-0.12221227 0.08269682 -0.14710372
-0.08007764 0.10978032 -0.14982261
-0.03941092 0.13950921 -0.14999772
-0.00176521 0.17579222 -0.13542804
0.02404684 0.20281739 -0.10422763
0.03538077 0.21177015 -0.06821046
0.03702169 0.20109434 -0.03479985
0.03287026 0.17982596 -0.00012099
0.02536707 0.15139324 0.03750970
0.01811898 0.11846049 0.07510261
0.01924375 0.09072615 0.10592875
0.02741977 0.07408365 0.12566722
0.03404309 0.06207593 0.13199086
0.03695013 0.05107549 0.13402901
0.04085378 0.04368672 0.13974723
0.03610557 0.02406950 0.14487519
0.02101695 -0.01046270 0.13179357
0.00144162 -0.05516998 0.10437649
-0.02172394 -0.11354698 0.07917492
-0.03959454 -0.16657842 0.06945431
-0.04052036 -0.20307475 0.07472696
-0.02816378 -0.21709953 0.08976410
0.00845038 -0.19573572 0.10602772
0.06756767 -0.14836422 0.12338542
0.12756012 -0.09227578 0.14166621
0.16666915 -0.04692001 0.15546881
0.17536152 -0.02394593 0.15752213
0.17193196 -0.01287399 0.14873654
0.16640474 -0.00457398 0.13454145
0.16810956 0.01206608 0.12471037
0.17126234 0.03477292 0.11221419
0.17227384 0.06100082 0.09377272
0.17727652 0.09142464 0.07123029
0.18274068 0.11887796 0.05073037
0.18358148 0.13238002 0.03232795
0.17261343 0.13664862 0.01757699
0.14163631 0.13273252 0.00980736
0.10378250 0.12481917 0.00606035
0.05916997 0.11435111 -0.00450848
0.01458882 0.10180590 -0.02534330
-0.02442459 0.09266968 -0.04195452
-0.05950246 0.08867616 -0.05031017
-0.08709787 0.09807443 -0.04426051
-0.10160597 0.11971473 -0.02749188
-0.10121652 0.15043609 0.00080629
-0.09196246 0.18204378 0.03486627
-0.07535338 0.21968398 0.07297896
-0.06433336 0.25044512 0.10464622
-0.06617233 0.26387327 0.12259121
-0.08007446 0.25746712 0.13248072
-0.10352414 0.23379117 0.13413923
-0.12703800 0.20484690 0.13238422
-0.14223960 0.17652444 0.12294353
-0.13570150 0.15891432 0.10831687
-0.10898872 0.15277493 0.08872673
-0.06770692 0.15305175 0.07017919
-0.02530214 0.15026021 0.05156556
0.00904528 0.14528723 0.03867937
0.02889749 0.13841173 0.03306776
0.03357163 0.12653181 0.03540959
0.02464132 0.11024820 0.03969662
0.00814978 0.09027187 0.04281234
-0.00589653 0.07190423 0.04749941
-0.01135053 0.06029548 0.05964556
-0.00387833 0.06025060 0.08106522
0.01246477 0.06843121 0.10915202
0.03507064 0.08042674 0.14337917
0.06146972 0.08841851 0.17577002
0.08474056 0.08591827 0.20261222
0.09910193 0.07444132 0.21171187
0.10257229 0.05259326 0.19625938
0.09533105 0.02226956 0.16547396
0.08498693 -0.00675054 0.12606757
0.07802705 -0.02774712 0.08882842
0.08551374 -0.03187708 0.06027626
0.10239196 -0.02018104 0.03083997
0.11233937 -0.00206124 0.00163770
0.10513011 0.01445687 -0.02906133
0.07957204 0.02669662 -0.05466697
0.04497013 0.03970566 -0.06662918
0.00959577 0.05795201 -0.05874529
-0.01989048 0.08385490 -0.03179293
-0.04106523 0.11263220 0.01226016
-0.05086451 0.14431559 0.06766153
-0.04949719 0.17543958 0.12208142
-0.04089900 0.20674736 0.17150989
-0.02152184 0.23637317 0.20957612
0.00045221 0.26247272 0.23081770
0.01673923 0.27985651 0.23504998
0.02147109 0.28732278 0.22640160
0.00889983 0.28190589 0.20633574
-0.01656030 0.26800423 0.17586269
-0.05059279 0.25211040 0.14266313
-0.08585855 0.23469421 0.11348050
-0.11054598 0.22011889 0.09713174
-0.12005562 0.20619522 0.08553596
-0.11444157 0.19652436 0.07428525
-0.09973397 0.18132834 0.05974840
-0.08113941 0.16057826 0.04390813
-0.06448143 0.13533822 0.03044626
-0.05401693 0.10526098 0.01938005
-0.04035568 0.07603788 0.01566803
-0.02015892 0.05525626 0.02005955
0.00807757 0.04286621 0.03077019
0.03745833 0.03374595 0.04353296
0.06371745 0.02726622 0.05792741
0.09130142 0.01983316 0.06870046
0.12096324 0.01261173 0.07458835
0.14852613 0.00315870 0.07701954
0.16235832 -0.01075253 0.06976144
0.15969184 -0.02950204 0.05618129
0.14798563 -0.05069503 0.03599459
0.12384892 -0.07367148 0.01114986
0.09310498 -0.09697607 -0.00973809
0.06048758 -0.11582468 -0.02055767
0.02916852 -0.12729133 -0.02428492
-0.00196708 -0.13433667 -0.02223613
-0.02876100 -0.13272416 -0.01299597
-0.04761066 -0.12165197 0.00244250
-0.05339303 -0.10172786 0.02661563
-0.05558080 -0.07614699 0.05538396
-0.06353228 -0.05030946 0.08033798
-0.06986296 -0.02095395 0.10599947
-0.06795010 0.00945484 0.12747356
-0.04969844 0.03983538 0.14412593
-0.02625130 0.06573993 0.15654243
-0.00565609 0.08471757 0.15676741
0.00573198 0.09584797 0.14749487
0.01445371 0.10129749 0.13193277
0.02398768 0.10081767 0.10980452
0.02526386 0.09526508 0.08626963
0.01679941 0.08816947 0.06084687
0.00133546 0.08132887 0.03449069
-0.01789820 0.07421855 0.00933674
-0.03827737 0.06567612 -0.00816367
-0.06181895 0.05573637 -0.02287744
-0.08461046 0.04973820 -0.03598729
-0.10392643 0.03990285 -0.04874319
-0.10814852 0.02825266 -0.06075855
-0.09637513 0.01842335 -0.07461390
-0.07678366 0.01282693 -0.08738456
-0.04899752 0.00889441 -0.09711942
-0.02238495 0.00370628 -0.09517312
0.00537576 -0.00531541 -0.08359820
0.02999136 -0.01838863 -0.06855949
0.05419633 -0.02777035 -0.04451435
0.07629785 -0.03720658 -0.01609420
0.08998537 -0.04838511 0.01147856
0.08979564 -0.05959172 0.03403300
0.07907641 -0.07388405 0.04689124
0.06328856 -0.08801624 0.05377330
0.05125944 -0.09676895 0.06396528
0.03698136 -0.10064072 0.07778849
0.01739030 -0.10441143 0.08944106
-0.00553277 -0.10842283 0.09711016
-0.02964508 -0.11546967 0.10047695
-0.05618549 -0.12185780 0.10137161
-0.08631318 -0.12565122 0.09873984
-0.12150314 -0.12991020 0.08531246
-0.15910901 -0.13579517 0.06372128
-0.18682532 -0.13996829 0.03698990
-0.20167977 -0.14520992 0.00951229
-0.19562963 -0.14994280 -0.01364668
-0.17169571 -0.14917830 -0.03569260
-0.13936067 -0.14537855 -0.05599302
-0.09635584 -0.14010833 -0.06532242
-0.05024642 -0.13027573 -0.06026451
-0.00710298 -0.11667078 -0.05425487
0.02241342 -0.10354690 -0.05467298
0.03984513 -0.08981556 -0.05655784
0.05180378 -0.07688623 -0.05907180
0.06989808 -0.06485470 -0.05558351
0.09829494 -0.05011452 -0.04245976
0.13132499 -0.03680508 -0.02780500
0.15466482 -0.02859870 -0.02252750
0.16580223 -0.02287665 -0.02653317
0.15868767 -0.01528113 -0.03790284
0.13419147 -0.00516373 -0.05682117
0.09774909 0.00668775 -0.07555978
0.05598818 0.02173886 -0.09070918
0.01732047 0.03872757 -0.10268303
-0.00814863 0.05262034 -0.10389203
-0.02026310 0.06830211 -0.10161927
-0.02154794 0.08556639 -0.09272305
-0.02020031 0.10494395 -0.08274836
-0.02035450 0.12543183 -0.07345813
-0.02201312 0.14475987 -0.06017525
-0.02993238 0.15953017 -0.05346004
-0.03937467 0.16831818 -0.05430253
-0.05098603 0.17393779 -0.05856800
-0.06030728 0.17421769 -0.06313839
-0.06079079 0.16741241 -0.06336336
-0.04072245 0.15443547 -0.05443269
-0.00421882 0.13192494 -0.04052496
0.02704632 0.10773741 -0.03037815
0.04658876 0.08610993 -0.02723796
0.05474486 0.06931711 -0.02977669
0.05131006 0.05645411 -0.03649800
0.03927291 0.04388265 -0.04358011
0.01960596 0.03605322 -0.05129142
0.00161783 0.03427728 -0.05639358
-0.00689397 0.03928446 -0.05641910
-0.00469894 0.04715332 -0.05259998
0.00930380 0.05691181 -0.04684000
0.02849035 0.06642801 -0.04011329
0.04005064 0.07781901 -0.03335404
0.04036237 0.09621968 -0.02667122
0.03463725 0.11595080 -0.02214841
0.02627336 0.13047990 -0.02085791
0.01451385 0.14532362 -0.03064029
0.00545851 0.15990591 -0.04575149
-0.00198050 0.16943020 -0.05723999
-0.00321883 0.17428115 -0.05891158
0.00422917 0.17336811 -0.05552919
0.02313184 0.16614685 -0.05255147
0.05222773 0.14969332 -0.04991966
0.08272491 0.12887516 -0.04852683
0.10078540 0.11201115 -0.04754195
0.10656589 0.10405586 -0.05324149
0.09754685 0.10363036 -0.05896685
0.08270987 0.10575741 -0.06120182
0.06151716 0.10750196 -0.05923590
