  0.10611638903032E-01  -.59863214687923E-01  -.56409802128954E-02
  -.14643576677576E+00  -.45909079787986E-01  0.60876436387158E-02
  -.29070740546330E-01  0.19379656457850E-02  -.13118035367032E-01
  -.53588188685167E-01  -.16180779955588E-01  -.34949670605892E-02
  0.66733419573890E-01  -.44615049347518E-01  0.98503444407205E-02
  0.52251359414921E-01  0.47940167159769E-01  0.61403593458123E-03
  0.13610748597219E+00  -.25251494378872E-01  0.24507693854869E-01
  0.12840499312383E+00  0.10027864022954E+00  0.11637732008495E-01
  -.32773023720477E-01  0.41156737142988E-01  -.22939417119862E-02
  -.86830081647122E-01  -.41554894384555E-03  -.18547418393596E-01
  0.26713059173033E-01  -.35356873179596E-01  -.12285227418864E-01
  -.16000727940153E+00  -.61901983891307E-01  0.65250547874587E-02
  -.41159238097984E-01  0.14566578919551E-02  -.19077902598422E-01
  -.71042226720306E-01  -.19952363837512E-01  -.64597855157123E-02
  0.61400626723746E-01  -.33997080127153E-01  0.11092025044708E-01
  0.39185684473528E-01  0.33983309205869E-01  0.49017699502315E-02
  0.13507798500397E+00  -.48795717553016E-02  0.31006089697825E-01
  0.16090417461144E+00  0.70477555003821E-01  0.14166307350514E-01
  -.68524026806327E-01  0.58763708819015E-01  0.56048894897748E-03
  -.52920028227740E-01  -.27674800195153E-01  -.21850024733472E-01
  0.53098065201796E-01  0.48078631496962E-03  -.15878096676415E-01
  -.15915758143130E+00  -.70605061395831E-01  0.72294608523396E-02
  -.45898289562734E-01  -.27758103384790E-02  -.23640036813508E-01
  -.75789209832533E-01  -.17973305319120E-01  -.90616783931464E-02
  0.41760045893612E-01  -.15013371237238E-01  0.11081808763339E-01
  0.11448864741306E-01  0.91998701488363E-02  0.63856809860612E-02
  0.11246339085919E+00  0.99443826150551E-02  0.34258716022080E-01
  0.18710475380336E+00  0.33338901095168E-01  0.15990240388446E-01
  -.10752503534838E+00  0.76600735305732E-01  0.35212047392462E-02
  0.13205891738449E-01  -.66565247140430E-01  -.21253757345755E-01
  0.92019383128195E-01  0.45117282656884E-01  -.11275235666058E-01
  -.14135077558601E+00  -.69224378027911E-01  0.87243100330110E-02
  -.44188702850314E-01  -.80266046245235E-02  -.26436243174157E-01
  -.73280686711599E-01  -.13530871641023E-01  -.10816582836252E-01
  -.55439188860054E-02  0.17180900334384E-01  0.73620806505869E-02
  -.32904300511279E-01  -.24835100467786E-01  -.74732819297707E-04
  0.67567153185442E-01  0.22230833882274E-01  0.31859216104327E-01
  0.20115146634735E+00  -.55636101548653E-02  0.17667005562239E-01
  -.14255962390650E+00  0.89099935897693E-01  0.67309272869864E-02
  0.10954442281711E+00  -.10806137253620E+00  -.17922887487333E-01
  0.11766136431572E+00  0.76895480406685E-01  -.28514003175601E-02
  -.10974423239766E+00  -.60714450427994E-01  0.10660724691430E-01
  -.31018357234169E-01  -.15779147423813E-01  -.24607618636324E-01
  -.64308861789318E-01  -.57041100773844E-02  -.12072824772471E-01
  -.78785665606597E-01  0.57620442440990E-01  0.93108621493937E-03
  -.69507665944763E-01  -.50024002040517E-01  -.10394228654710E-01
  0.13507881141603E-01  0.34279675419696E-01  0.24574765223656E-01
  0.18748871164732E+00  -.32158285242536E-01  0.17491110314690E-01
  -.15675137729095E+00  0.89362631177188E-01  0.97493333944421E-02
  0.15830455076127E+00  -.11918066504496E+00  -.18525501707611E-01
  0.91751546698331E-01  0.72122292586164E-01  -.64122861113307E-02
  -.74525707129887E-01  -.51482728322187E-01  0.11910471441718E-01
  -.80814169307413E-02  -.25622311204678E-01  -.17461613493916E-01
  -.44584983184992E-01  0.43467900372798E-02  -.11919730241932E-01
  -.10883030658582E+00  0.72090861206188E-01  -.12414951680403E-02
  -.58278899261945E-01  -.43758260701221E-01  -.81650536680766E-02
  -.49843411735319E-01  0.44285281102218E-01  0.10235931901643E-01
  0.13331987644985E+00  -.51249121955009E-01  0.15098865955079E-01
  -.14779203768581E+00  0.75596098959348E-01  0.12216846219166E-01
  0.11399332743577E+00  -.82333948405763E-01  -.23218917578804E-01
  0.33309853573882E-01  0.44266843670250E-01  -.23864710789856E-01
  -.35535213184294E-01  -.40977566439683E-01  0.13121638252021E-01
  0.23957402685763E-01  -.36665725861599E-01  -.47165245564400E-02
  -.94836173246682E-03  0.21886336975349E-01  -.99022990086649E-02
  -.55482553228315E-01  0.44877299989156E-01  0.21656980296485E-02
  -.14978882643193E-01  -.19685497931458E-01  0.88634715700506E-02
  -.10070231370181E+00  0.48948420980174E-01  -.25750501829759E-02
  0.27742992670838E-01  -.74614288786538E-01  0.10556004324445E-01
  -.12320548215050E+00  0.50763153898650E-01  0.15456822453003E-01
  0.53965680943371E-01  -.33029438430474E-01  -.26164729953041E-01
  -.19320918570298E-01  0.19241790141259E-01  -.40187780682501E-01
  0.26550416203432E-02  -.30797548670055E-01  0.13709296507415E-01
  0.50184607644762E-01  -.44631941753175E-01  0.63743413855279E-02
  0.78567329493306E-01  0.55802197083274E-01  -.73660277129229E-02
  0.10483923740490E-01  0.98395515940631E-02  0.46558705738551E-02
  0.19629138291274E-01  -.15218962106536E-02  0.25541253309156E-01
  -.10686627929067E+00  0.39947126121248E-01  -.17732811847850E-02
  -.51732448813926E-01  -.79688491873691E-01  0.89990973752598E-02
  -.93276404591165E-01  0.20891541940014E-01  0.19188801629230E-01
  0.14264935883656E-01  0.90638899119551E-02  -.25779747127272E-01
  -.52601499076337E-01  0.15526380364012E-02  -.48983832495693E-01
  0.34002753169266E-01  -.21330375703487E-01  0.13871430474633E-01
  0.41960244633375E-01  -.40580074032769E-01  0.37868609495615E-02
  0.12636639530078E+00  0.78494262493472E-01  -.89379793907978E-02
  0.51788593452224E-01  -.16237877121284E-01  0.43244213813422E-02
  0.36093709348431E-01  0.78873602729002E-02  0.35304228425580E-01
  -.85181774320443E-01  0.19165859290596E-01  0.60226013602982E-02
  -.26671658256094E-01  -.27999037654403E-01  0.53479781744966E-02
  -.66309033756626E-01  -.56084804370151E-02  0.22824250889342E-01
  -.42386490630832E-02  0.40052441735061E-01  -.24182000079479E-01
  -.73089641646142E-01  -.10142366734409E-01  -.52884445682371E-01
  0.58948862033851E-01  -.13579772707947E-01  0.13995156939280E-01
  0.11597584585786E-01  -.26372774347170E-01  -.62412326388976E-02
  0.73749926052518E-01  0.44405045665489E-01  -.77208539300094E-02
  0.69525860711031E-01  -.31550777351095E-01  0.26715001916817E-02
  0.41668523688705E-01  0.11629862458956E-01  0.40167044788058E-01
  -.56463582079482E-01  -.68655867614420E-02  0.12743159529000E-01
  0.13443932433012E-01  0.38235457221113E-01  -.26190924999268E-02
  -.42754903484532E-01  -.25301950288153E-01  0.25772277294081E-01
  -.90688387764395E-02  0.59408408011685E-01  -.22823696276678E-01
  -.84928903822666E-01  -.15489292311014E-01  -.51667619234351E-01
  0.78500496790274E-01  -.87312365531194E-02  0.14199004463136E-01
  -.20530983131914E-01  -.82821045324922E-02  -.15338028472280E-01
  0.99124504017540E-02  -.58213227296271E-02  -.16593855034958E-02
  0.72488392580111E-01  -.38600485966813E-01  0.11390209437475E-02
  0.39401939341443E-01  0.11448113786166E-01  0.40254359782410E-01
  -.34951353786019E-01  -.29532511749599E-01  0.14205709507558E-01
  0.29248477386143E-01  0.87881056514292E-01  -.10370625119212E-01
  -.21382509717229E-01  -.38738712149256E-01  0.27985354583689E-01
  -.68822422380244E-02  0.71096934015666E-01  -.22383865566796E-01
  -.84531971080146E-01  -.19369033860751E-01  -.46015798450665E-01
  0.89802143982644E-01  -.39680292101867E-02  0.14641258165093E-01
  -.41705676533872E-01  0.69459561631926E-02  -.19031013712437E-01
  -.27382792874448E-01  -.41591533415695E-01  0.48913889219369E-02
  0.68537914018692E-01  -.40660739770731E-01  0.31547424466033E-03
  0.29248011075563E-01  0.79366134144525E-02  0.35762117424146E-01
  -.26915804917958E-01  -.43506772806567E-01  0.10741998974816E-01
  0.25419864654223E-01  0.11364191684963E+00  -.16082819454875E-01
  -.30716465094458E-02  -.45259005315952E-01  0.28920711883632E-01
  0.65207975857895E-03  0.71576856058275E-01  -.22466386825001E-01
  -.66999853554455E-01  -.16008885796412E-01  -.33184850500041E-01
  0.95567459022083E-01  0.12645558053137E-02  0.15150347710627E-01
  -.48116117307829E-01  0.15644197503369E-01  -.17490560036600E-01
  -.40282084261674E-01  -.58871823876333E-01  0.98545753604731E-02
  0.57176856750866E-01  -.37237989033473E-01  0.15851231274608E-03
  0.65692465357889E-02  -.12430493772455E-02  0.24398470587130E-01
  -.29982864544462E-01  -.45816215173376E-01  0.26268984438844E-02
  0.15310320280607E-01  0.12103803632885E+00  -.19085437437368E-01
  0.14353974764600E-01  -.47216933760129E-01  0.28734423456613E-01
  0.20804258521503E-01  0.56559856644684E-01  -.23366839709784E-01
  -.30761376878202E-01  -.32741204092348E-02  -.12285756867456E-01
  0.97718883370263E-01  0.82742874665520E-02  0.16122123344651E-01
  -.43131739766696E-01  0.17827116542400E-01  -.12499093551497E-01
  -.43541683045833E-01  -.65747219533481E-01  0.13239742739781E-01
  0.30215531763437E-01  -.23872335447861E-01  0.60776686109398E-03
  -.30985304284104E-01  -.17772472670972E-01  0.59061727395426E-02
  -.42040381662356E-01  -.37169690760898E-01  -.74278392239900E-02
  0.21313059275103E-02  0.11611327909738E+00  -.19519558922649E-01
  0.32072701940183E-01  -.46079145699302E-01  0.27865800641615E-01
  0.68098763542297E-01  0.17431079356316E-01  -.26843529972824E-01
  0.19038595757415E-01  0.12033725634604E-01  0.94532855139000E-02
  0.90287322665866E-01  0.19036047310042E-01  0.16774126829782E-01
  -.29743650134224E-01  0.14397625890356E-01  -.64284859931003E-02
  -.40808240285636E-01  -.65994123949405E-01  0.14743351112577E-01
  -.27148713828224E-01  0.91455957863460E-02  0.34068211661774E-02
  -.71887703855011E-01  -.38914392585447E-01  -.12023971161117E-01
  -.67668700403694E-01  -.10743290758543E-01  -.20522155651729E-01
  -.15526315162850E-01  0.94947379314682E-01  -.16231660703681E-01
  0.48306510698311E-01  -.42650946779023E-01  0.26164174265093E-01
  0.15157174169608E+00  -.48329603187285E-01  -.35737355997692E-01
  0.41756693913589E-01  0.10340484423933E-01  0.16670839132501E-01
  0.79627280637486E-01  0.30660487128864E-01  0.17341381305297E-01
  -.28819116017353E-02  0.73235190085907E-03  0.45031752723518E-03
  -.31856725318871E-01  -.58257883812460E-01  0.14365896846041E-01
  -.12101141750210E+00  0.67036403310204E-01  0.11714829354027E-01
  -.82317156906666E-01  -.43735381435162E-01  -.14216266089341E-01
  -.99811779731086E-01  0.24015461073722E-01  -.32459628738498E-01
  -.43314666559483E-01  0.57554812650897E-01  -.78961105525901E-02
  0.66726318798745E-01  -.36055828802391E-01  0.22375103226776E-01
  0.17027185967676E+00  -.77311188014311E-01  -.40666547779304E-01
  0.17870927863230E-01  -.25820430558727E-01  0.93147635523154E-02
  0.66693836777611E-01  0.40774907484247E-01  0.17872300833068E-01
  0.31455103410865E-01  -.19730030808812E-01  0.53270863097065E-02
  -.11274380290260E-01  -.36301296318180E-01  0.10061906277674E-01
  -.15468122261803E+00  0.87949955232571E-01  0.18623650299551E-01
  -.43935997292097E-01  -.15076361987794E-01  -.25525234155278E-02
  -.11692471387561E+00  0.48439210656076E-01  -.40542935957592E-01
  -.92887260268600E-01  -.22441333492464E-02  0.83979636818076E-02
  0.89195812150976E-01  -.25702348995994E-01  0.16703535295340E-01
  0.69191196063604E-01  -.33412335789639E-01  -.27157925982711E-01
  -.80825137761451E-02  -.70308312204922E-01  0.68042185687955E-02
  0.48973964910747E-01  0.49420488115075E-01  0.18131857175947E-01
  0.51392945398937E-01  -.31525162313273E-01  0.67716997361338E-02
  0.31857781100451E-01  0.96429471026398E-02  -.18629092058204E-02
  -.73042356530017E-01  0.36485355114353E-01  0.96505585810099E-02
  0.32514500141456E-03  0.19204291799649E-01  0.31039381154180E-02
  -.10636067712630E+00  0.53729921117057E-01  -.45777256664135E-01
  -.16923756177388E+00  -.82405141144283E-01  0.34126821497962E-01
  0.11386956169971E+00  -.12018856462683E-01  0.10225309636927E-01
  -.28027697701225E-01  0.45845726394347E-02  -.10220441448212E-01
  -.22817610739908E-01  -.97757652544067E-01  0.11979226504746E-01
  0.32348957091496E-01  0.54065676333376E-01  0.17483565856708E-01
  0.44633013671268E-01  -.24337244210382E-01  0.68622967993308E-02
  0.10098419870873E+00  0.75584212498468E-01  -.23217842337641E-01
  0.43487692870934E-02  -.12641282770490E-01  -.24091844542433E-02
  0.30259047046460E-01  0.41195794632602E-01  0.94750460558449E-03
  -.71963727763167E-01  0.34642663060600E-01  -.48170096315219E-01
  -.19403339035125E+00  -.10537997890985E+00  0.44264147018482E-01
  0.13593227223376E+00  0.21991075986367E-02  0.40382764877855E-02
  -.87085423890274E-01  0.14692736709736E-01  0.29083462065937E-03
  -.26394811663454E-01  -.10598616486464E+00  0.19766788482841E-01
  0.14858877523337E-01  0.55266751318891E-01  0.15764123927929E-01
  0.16648121726571E-01  0.98183698470189E-03  0.74622855487558E-02
  0.12129431259221E+00  0.91110272402901E-01  -.30779625920632E-01
  0.44618737375877E-01  -.37996695381905E-01  -.87534416250817E-02
  0.46125032365093E-01  0.50469471056177E-01  -.38832921897751E-02
  -.41649886640112E-01  0.13209858505905E-01  -.47747766580871E-01
  -.12844081841799E+00  -.55867851022215E-01  0.25755486580218E-01
  0.14819524710177E+00  0.12165791995894E-01  -.14595781010485E-04
  -.11404005091847E+00  0.75943458433156E-02  0.46850668834515E-02
  -.21290702858862E-01  -.98795436867172E-01  0.28032070809059E-01
  -.39249537883275E-02  0.53836505301932E-01  0.13027025292899E-01
  -.44877129327969E-02  0.23283256456719E-01  0.82138553840443E-02
  0.54584583208798E-01  0.40886103236804E-01  -.11900510826251E-01
  0.60210534235575E-01  -.46155626211559E-01  -.11081979913705E-01
  0.50843761381812E-01  0.49843052714901E-01  -.89686518657330E-02
  -.17654837324743E-01  -.37483927509866E-02  -.43805851345347E-01
  -.57067586415653E-01  -.74579280589320E-02  0.33974206715177E-02
  0.14359164427812E+00  0.12492833595587E-01  -.80940589386458E-05
  -.11525141267209E+00  -.18975816029123E-02  0.25518231817258E-02
  -.97370210035077E-02  -.76207396772355E-01  0.35000166670796E-01
  -.23461580688649E-01  0.49506614249568E-01  0.94217756430960E-02
  -.16524639030977E-01  0.38366636424866E-01  0.78401216031314E-02
  -.15898731831089E-01  -.45827245652685E-02  0.91225078087709E-02
  0.64674289709981E-01  -.48125993211426E-01  -.11153294824049E-01
  0.47329875194987E-01  0.41653932570539E-01  -.12366575357287E-01
  0.28350068368379E-02  -.14755285253473E-01  -.38784543210587E-01
  -.16670794185853E-01  0.16137542476261E-01  -.91496674343607E-02
  0.12966297997279E+00  0.86774841143207E-02  0.10398520790869E-02
  -.10457115670084E+00  -.10458651566766E-01  -.14061460449752E-02
  0.13869759361190E-01  -.42238802795464E-01  0.38878106787696E-01
  -.43347765562741E-01  0.42206747906752E-01  0.62772040146453E-02
  -.23255022494060E-01  0.47750002363547E-01  0.64856297727294E-02
  -.53326484142755E-01  -.24157723183376E-01  0.20476008290159E-01
  0.64411460917354E-01  -.46348494998265E-01  -.10359325300076E-01
  0.30392016073017E-01  0.23187180805848E-01  -.13457118937303E-01
  0.14971527232863E-01  -.12829419853609E-01  -.33375275519516E-01
  0.46784555078343E-02  0.24240034149907E-01  -.14934267254928E-01
  0.10743100564768E+00  0.23286670899640E-02  0.26958293503805E-02
  -.80477469795175E-01  -.19421819704637E-01  -.58353277918592E-02
  0.62447580146891E-01  0.82490554179153E-02  0.36250160377808E-01
  -.64449467169260E-01  0.31799063933073E-01  0.32625575033479E-02
  -.18391928752456E-01  0.46949782133457E-01  0.47469330686200E-02
  -.70556246280677E-01  -.30391251593229E-01  0.25478998312286E-01
  0.56925423489346E-01  -.39514141536514E-01  -.93489113228341E-02
  -.12578880080641E-01  -.11409969936279E-01  -.89406967396419E-02
  0.15912131997421E-01  0.28057131031867E-02  -.29076481379060E-01
  0.18042422977341E-01  0.23105492406155E-01  -.17073327551328E-01
  0.80347127032378E-01  -.30610791400125E-02  0.46030004251958E-02
  -.39330550613572E-01  -.37805034664852E-01  -.12018280500982E-01
  0.13197445462129E+00  0.68421177646828E-01  0.24594606020163E-01
  -.86111845684708E-01  0.18509378519466E-01  0.63948337430839E-03
  -.11061527680787E-02  0.35465449622152E-01  0.39362782236141E-02
  -.76604661469912E-01  -.30439583687483E-01  0.26776121454734E-01
  0.33751355229092E-01  -.21988909412111E-01  -.63988174567306E-02
  -.76874281563309E-01  -.55012604436680E-01  0.40174174040386E-02
  0.37255326384518E-02  0.22820962306814E-01  -.25600834084976E-01
  0.30245658935593E-01  0.17802008464511E-01  -.17554211499831E-01
  0.46219287882673E-01  -.53023904916216E-02  0.67887813861498E-02
  0.32005748743625E-01  -.68339612275738E-01  -.22964330995213E-01
  0.15771050065722E+00  0.94351766848920E-01  0.17677981862692E-01
  -.99932326632842E-01  0.71279609221140E-02  -.15646802844425E-02
  0.23995463450931E-01  0.15697818568551E-01  0.45792298866781E-02
  -.75984349451989E-01  -.27362386091801E-01  0.25867320545739E-01
  -.17086063206688E-01  0.12976259081213E-01  0.74990330324827E-03
  -.10089945327511E+00  -.69772387311756E-01  0.12020839892201E-01
  -.76019174090067E-02  0.36861610354790E-01  -.22692053618598E-01
  0.39877016851152E-01  0.57384648080688E-02  -.15461449195617E-01
  0.10157928781023E-01  -.20578489895868E-02  0.79135065768394E-02
  0.12050746483573E+00  -.10793944972346E+00  -.34075159833702E-01
  0.10900243872374E+00  0.78925755454993E-01  0.27923494300613E-01
  -.10454340086867E+00  -.18723701475665E-02  -.30969206868901E-02
  0.42897264757880E-01  -.12543223747472E-02  0.61867828627510E-02
  -.66409733516365E-01  -.19368188088713E-01  0.22138696118887E-01
  -.89488561438587E-01  0.58449204043592E-01  0.93536770350511E-02
  -.54398501033507E-01  -.47482855365376E-01  0.18094264483723E-02
  -.71720384751401E-02  0.37346350529071E-01  -.17817913744922E-01
  0.37331222637459E-01  -.18154703169018E-01  -.78703781674443E-02
  -.27486794801989E-01  0.78487019555133E-02  0.76271468250253E-02
  0.15674725721857E+00  -.11807471312709E+00  -.36628203766657E-01
  0.41698824392104E-01  0.54162342489939E-01  0.41942776259313E-01
  -.10060427445710E+00  -.91849004812872E-02  -.36438735338213E-02
  0.45539573603311E-01  -.74138890244977E-02  0.60872210615099E-02
  -.37515912679735E-01  -.25869855063277E-02  0.12933773416404E-01
  -.11590724934116E+00  0.74758510827442E-01  0.11053534560495E-01
  0.73693917596755E-02  -.18700714523914E-01  -.13684082885001E-01
  0.14139039699295E-02  0.20044430923578E-01  -.88789921347509E-02
  -.31811888037492E-02  -.57453794693284E-01  0.76970601893134E-02
  -.64877160536205E-01  0.19881546713691E-01  0.63687785935103E-02
  0.10291458741049E+00  -.75933204929908E-01  -.29589592503066E-01
  -.34292609480486E-02  0.35233643622806E-01  0.48704400237859E-01
  -.87493767048002E-01  -.11367866643937E-01  -.30781912107275E-02
  0.33227940726163E-01  -.42941603909763E-02  0.20209579320454E-02
  0.34179363930384E-01  0.31166066359438E-01  -.45417402278771E-02
  -.59540896328790E-01  0.42252862384901E-01  0.42915434540876E-02
  0.46786477513189E-01  0.47047663572153E-03  -.22994224324147E-01
  0.16967468526676E-01  -.10251952709748E-01  0.51685830205498E-02
  -.70551955848162E-01  -.10224730788344E+00  0.23960134400900E-01
  -.10061266419706E+00  0.30932863521825E-01  0.51783020752700E-02
  0.31373876834913E-01  -.21155673511379E-01  -.23954309127719E-01
  -.28248139250522E-01  0.22869347238550E-01  0.49124242717017E-01
  -.69946849683148E-01  -.95146993834394E-02  -.26339767615502E-02
  0.10485817715203E-01  0.41125815840970E-02  -.67067555592966E-02
  0.13430985786102E+00  0.74582670727459E-01  -.23027610535643E-01
  0.10520707258765E-01  -.18498740695438E-03  -.11906175110941E-02
  0.65701880787224E-01  0.10857157835759E-01  -.25917992720304E-01
  0.38943194723861E-01  -.44363163359828E-01  0.20912760334081E-01
  -.56842947003236E-01  -.10833099466177E+00  0.20674192455300E-01
  -.13540591346277E+00  0.42256548274993E-01  0.34951134589774E-02
  -.13805293898823E-01  0.19115946676213E-01  -.21671384195729E-01
  -.41663030705546E-01  0.14014524338409E-01  0.45291482365453E-01
  -.52409657607487E-01  -.65197394641494E-02  -.23179905754409E-02
  -.15748765551369E-01  0.12986036697155E-01  -.17411212360935E-01
  0.15367819233322E+00  0.81595380992380E-01  -.21057006128680E-01
  0.51655869935916E-01  -.27163215817046E-01  -.29326722989226E-02
  0.71598351187876E-01  0.16408676399724E-01  -.24983283078101E-01
  0.51859703953937E-01  -.78626298267056E-01  0.33539294800437E-01
  0.69473956565675E-01  -.58937401318880E-01  0.42576066402316E-02
  -.16978890447808E+00  0.55065998383530E-01  0.66136348886392E-03
  -.36258581631064E-01  0.46049071983520E-01  -.20349976989281E-01
  -.49179217741866E-01  0.70458384315076E-02  0.38190481101486E-01
  -.31034589867747E-01  -.17547381816527E-02  -.17478083217843E-02
  -.33300852824432E-01  0.16062977347740E-01  -.24892431734652E-01
  0.60785815991071E-01  0.36656651373060E-01  -.51458802712600E-02
  0.69432449846740E-01  -.39628897237181E-01  -.27863021250984E-02
  0.68010220066771E-01  0.18066797710710E-01  -.21726346602571E-01
  0.57572415670316E-01  -.11009167693050E+00  0.44199730882436E-01
  0.16211056308221E+00  0.13119618114406E-02  -.47998103053162E-02
  -.18751596423886E+00  0.58853358369042E-01  -.14853837467328E-02
  -.48326070493387E-01  0.64103057133086E-01  -.21158061616420E-01
  -.47755655595603E-01  0.55885139136587E-02  0.29008122978986E-01
  -.76260365043339E-02  0.26686470379147E-02  -.15474613692912E-02
  -.41514207358355E-01  0.13106417112225E-01  -.29018559681273E-01
  -.16396809196937E-01  -.67624851992940E-02  0.19915908501165E-02
  0.75776679653664E-01  -.44249387329372E-01  -.78606194767060E-03
  0.53675084926741E-01  0.15471594316407E-01  -.16404106085091E-01
  0.58434953340070E-01  -.12910646457017E+00  0.51155714362002E-01
  0.18271516056461E+00  0.54284956284578E-01  -.10183599609467E-01
  -.17897291497757E+00  0.46957317237595E-01  -.21027851024518E-02
  -.52569658049399E-01  0.74189195544030E-01  -.21349705929808E-01
  -.25779200747348E-01  0.19402707306593E-01  0.16583563358823E-01
  0.13724093250044E-01  0.36679988169865E-02  -.12513916854306E-02
  -.39739870567294E-01  0.40875889927727E-02  -.29146220526002E-01
  -.50672393847218E-01  -.30403936985069E-01  0.34553274909759E-02
  0.75826363658503E-01  -.45117308065557E-01  0.12881369165889E-02
  0.17033467409131E-01  0.20379457248598E-02  -.84490393075358E-02
  0.54430948250338E-01  -.13343066241448E+00  0.53216602725497E-01
  0.16490019612618E+00  0.97065605046255E-01  -.14764901225106E-01
  -.15243382798515E+00  0.27261791779299E-01  -.10827043003592E-02
  -.50931440575253E-01  0.73262929430230E-01  -.21554370760832E-01
  0.21227576370800E-01  0.55069273111669E-01  0.39797786904031E-02
  0.35177294829356E-01  0.10396414615208E-02  -.82722971690341E-03
  -.30470339649148E-01  -.86150707628146E-02  -.25291201906029E-01
  -.63612883679050E-01  -.42052084454083E-01  0.34085824235083E-02
  0.68848591142425E-01  -.41903273274462E-01  0.35116243311910E-02
  -.47136114913361E-01  -.27698149823397E-01  -.59618026962682E-03
  0.40959790589270E-01  -.12390394465023E+00  0.49470996080151E-01
  0.13172602947820E+00  0.12832341515582E+00  -.17779046134087E-01
  -.11836866547814E+00  0.51063728310936E-02  0.62203802069050E-03
  -.35104318804542E-01  0.60677463379558E-01  -.20123534415702E-01
  0.69278545735303E-01  0.96283300421273E-01  -.46317859927930E-02
  0.56545417465415E-01  -.33054858111363E-02  0.38361529012843E-03
  -.12808858837805E-01  -.23490846761517E-01  -.17477288600624E-01
  -.67718249947208E-01  -.47606216543127E-01  0.23608552925831E-02
  0.48205334238493E-01  -.29830876104504E-01  0.49658072432794E-02
  -.11271502445034E+00  -.62253181753279E-01  0.22083432082534E-02
  0.17269106336649E-01  -.97763685444128E-01  0.40376053730826E-01
  0.95086080136051E-01  0.13932029498929E+00  -.19240989580562E-01
  -.86039818393776E-01  -.13487468786785E-01  0.27708852133466E-02
  0.16854476932760E-01  0.26249112479594E-01  -.13242450824299E-01
  0.46628018338195E-01  0.93520287755275E-01  -.80090242276436E-02
  0.75468772923764E-01  -.68785748714539E-02  0.11055238745499E-02
  0.15231408318709E-01  -.39133780903432E-01  -.55184626782616E-02
  -.66424946506245E-01  -.49771393654408E-01  0.83712092202060E-03
  -.73710683189896E-02  0.33824207374737E-02  0.10169315784612E-02
  -.10670202977048E+00  -.55437212131402E-01  -.95588034276506E-04
  -.85740425169947E-02  -.63607547488003E-01  0.28975406531464E-01
